,kics,dnus
9117,KIC8365896,-inf
9118,KIC8365908,-inf
9119,KIC8365909,-inf
9120,KIC8366239,-inf
9121,KIC8366262,-inf
9122,KIC8366486,-inf
9123,KIC8366758,-inf
9124,KIC8367834,-inf
9125,KIC8373697,-inf
9126,KIC8374008,-inf
9127,KIC8374062,-inf
9128,KIC8374104,-inf
9129,KIC8374394,-inf
9130,KIC8375240,-inf
9131,KIC8376367,-inf
9132,KIC8377116,-inf
9133,KIC8377200,-inf
9134,KIC8377500,-inf
9135,KIC8377727,-inf
9136,KIC8377962,-inf
9137,KIC8377969,-inf
9138,KIC8378014,-inf
9139,KIC8378363,-inf
9140,KIC8378462,-inf
9141,KIC8378481,-inf
9142,KIC8378545,-inf
9143,KIC8378653,-inf
9144,KIC8378675,-inf
9145,KIC8379206,-inf
9146,KIC8379490,-inf
9147,KIC8379613,-inf
9148,KIC8379961,-inf
9149,KIC8380242,-inf
9150,KIC8380282,-inf
9151,KIC8380496,-inf
9152,KIC8381246,-inf
9153,KIC8381442,-inf
9154,KIC8381505,-inf
9155,KIC8381622,-inf
9156,KIC8381865,-inf
9157,KIC8382339,-inf
9158,KIC8385961,-inf
9159,KIC8386283,-inf
9160,KIC8386337,-inf
9161,KIC8386344,-inf
9162,KIC8386537,-inf
9163,KIC8386625,-inf
9164,KIC8386719,-inf
9165,KIC8386921,-inf
9166,KIC8387412,-inf
9167,KIC8387668,-inf
9168,KIC8387890,-inf
9169,KIC8388250,-inf
9170,KIC8388399,-inf
9171,KIC8388814,-inf
9172,KIC8388920,-inf
9173,KIC8389200,-inf
9174,KIC8389387,-inf
9175,KIC8389938,-inf
9176,KIC8390612,-inf
9177,KIC8390838,-inf
9178,KIC8391175,-inf
9179,KIC8391532,-inf
9180,KIC8391545,-inf
9181,KIC8393874,-inf
9182,KIC8393914,-inf
9183,KIC8394035,-inf
9184,KIC8394175,-inf
9185,KIC8394497,-inf
9186,KIC8395153,-inf
9187,KIC8395466,-inf
9188,KIC8396782,-inf
9189,KIC8397081,-inf
9190,KIC8408920,-inf
9191,KIC8408974,-inf
9192,KIC8408976,-inf
9193,KIC8409525,-inf
9194,KIC8409750,-inf
9195,KIC8409758,-inf
9196,KIC8409771,-inf
9197,KIC8409983,-inf
9198,KIC8410006,-inf
9199,KIC8410413,-inf
9200,KIC8410437,-inf
9201,KIC8410529,-inf
9202,KIC8410679,-inf
9203,KIC8410770,-inf
9204,KIC8410818,-inf
9205,KIC8410890,-inf
9206,KIC8411053,-inf
9207,KIC8411296,-inf
9208,KIC8411446,-inf
9209,KIC8411792,-inf
9210,KIC8414303,-inf
9211,KIC8414340,-inf
9212,KIC8414512,-inf
9213,KIC8414518,-inf
9214,KIC8414815,-inf
9215,KIC8415501,-inf
9216,KIC8415616,-inf
9217,KIC8415729,-inf
9218,KIC8416447,-inf
9219,KIC8417027,-inf
9220,KIC8417113,-inf
9221,KIC8417184,-inf
9222,KIC8417711,-inf
9223,KIC8418027,-inf
9224,KIC8418309,-inf
9225,KIC8418352,-inf
9226,KIC8418615,-inf
9227,KIC8420770,-inf
9228,KIC8420829,-inf
9229,KIC8420916,-inf
9230,KIC8420954,-inf
9231,KIC8422647,-inf
9232,KIC8422693,-inf
9233,KIC8423171,-inf
9234,KIC8423426,-inf
9235,KIC8423708,-inf
9236,KIC8423770,-inf
9237,KIC8423836,-inf
9238,KIC8424298,-inf
9239,KIC8424345,-inf
9240,KIC8424501,-inf
9241,KIC8424590,-inf
9242,KIC8424785,-inf
9243,KIC8425211,-inf
9244,KIC8425420,-inf
9245,KIC8425507,-inf
9246,KIC8425633,-inf
9247,KIC8425933,-inf
9248,KIC8426672,-inf
9249,KIC8426743,-inf
9250,KIC8426868,-inf
9251,KIC8426901,-inf
9252,KIC8428095,-inf
9253,KIC8428638,-inf
9254,KIC8429285,-inf
9255,KIC8429299,-inf
9256,KIC8429471,-inf
9257,KIC8429700,-inf
9258,KIC8429977,-inf
9259,KIC8430504,-inf
9260,KIC8431063,-inf
9261,KIC8431083,-inf
9262,KIC8431241,-inf
9263,KIC8431479,-inf
9264,KIC8431695,-inf
9265,KIC8431875,-inf
9266,KIC8431946,-inf
9267,KIC8432219,-inf
9268,KIC8432239,-inf
9269,KIC8432800,-inf
9270,KIC8432910,-inf
9271,KIC8435651,-inf
9272,KIC8440248,-inf
9273,KIC8440367,-inf
9274,KIC8440983,-inf
9275,KIC8441160,-inf
9276,KIC8441683,-inf
9277,KIC8443193,-inf
9278,KIC8445172,-inf
9279,KIC8445641,-inf
9280,KIC8445814,-inf
9281,KIC8446353,-inf
9282,KIC8447092,-inf
9283,KIC8450413,-inf
9284,KIC8451486,-inf
9285,KIC8452238,-inf
9286,KIC8453896,-inf
9287,KIC8454209,-inf
9288,KIC8456687,-inf
9289,KIC8457086,-inf
9290,KIC8458124,-inf
9291,KIC8458459,-inf
9292,KIC8458519,-inf
9293,KIC8458954,-inf
9294,KIC8459085,-inf
9295,KIC8460470,-inf
9296,KIC8460634,-inf
9297,KIC8460684,-inf
9298,KIC8461359,-inf
9299,KIC8461449,-inf
9300,KIC8461659,-inf
9301,KIC8462775,-inf
9302,KIC8462934,-inf
9303,KIC8463380,-inf
9304,KIC8474506,-inf
9305,KIC8474915,-inf
9306,KIC8474990,-inf
9307,KIC8475025,-inf
9308,KIC8475164,-inf
9309,KIC8475511,-inf
9310,KIC8475684,-inf
9311,KIC8475844,-inf
9312,KIC8475872,-inf
9313,KIC8476117,-inf
9314,KIC8476202,-inf
9315,KIC8476554,-inf
9316,KIC8478478,-inf
9317,KIC8478550,-inf
9318,KIC8478783,-inf
9319,KIC8479182,-inf
9320,KIC8479197,-inf
9321,KIC8479301,-inf
9322,KIC8479383,-inf
9323,KIC8479780,-inf
9324,KIC8480097,-inf
9325,KIC8480205,-inf
9326,KIC8480233,-inf
9327,KIC8480313,-inf
9328,KIC8480446,-inf
9329,KIC8480808,-inf
9330,KIC8481174,-inf
9331,KIC8481716,-inf
9332,KIC8481765,-inf
9333,KIC8482522,-inf
9334,KIC8482566,-inf
9335,KIC8482769,-inf
9336,KIC8482791,-inf
9337,KIC8482831,-inf
9338,KIC8482944,-inf
9339,KIC8483306,-inf
9340,KIC8487250,-inf
9341,KIC8487525,-inf
9342,KIC8487527,-inf
9343,KIC8487796,-inf
9344,KIC8487905,-inf
9345,KIC8488530,-inf
9346,KIC8488718,-inf
9347,KIC8489112,-inf
9348,KIC8489118,-inf
9349,KIC8489832,-inf
9350,KIC8490454,-inf
9351,KIC8490583,-inf
9352,KIC8490701,-inf
9353,KIC8491073,-inf
9354,KIC8491147,-inf
9355,KIC8491197,-inf
9356,KIC8491283,-inf
9357,KIC8493827,-inf
9358,KIC8493969,-inf
9359,KIC8494157,-inf
9360,KIC8494160,-inf
9361,KIC8495051,-inf
9362,KIC8495056,-inf
9363,KIC8495082,-inf
9364,KIC8495124,-inf
9365,KIC8495281,-inf
9366,KIC8495626,-inf
9367,KIC8495760,-inf
9368,KIC8496042,-inf
9369,KIC8496043,-inf
9370,KIC8496232,-inf
9371,KIC8496572,-inf
9372,KIC8497211,-inf
9373,KIC8499557,-inf
9374,KIC8499922,-inf
9375,KIC8500090,-inf
9376,KIC8500704,-inf
9377,KIC8505072,-inf
9378,KIC8505345,-inf
9379,KIC8505515,-inf
9380,KIC8505576,-inf
9381,KIC8506096,-inf
9382,KIC8506123,-inf
9383,KIC8506218,-inf
9384,KIC8506281,-inf
9385,KIC8506295,-inf
9386,KIC8506788,-inf
9387,KIC8506816,-inf
9388,KIC8506868,-inf
9389,KIC8507295,-inf
9390,KIC8507397,-inf
9391,KIC8507484,-inf
9392,KIC8508931,-inf
9393,KIC8509198,-inf
9394,KIC8509478,-inf
9395,KIC8510050,-inf
9396,KIC8510483,-inf
9397,KIC8510560,-inf
9398,KIC8511194,-inf
9399,KIC8515390,-inf
9400,KIC8518198,-inf
9401,KIC8518402,-inf
9402,KIC8518881,-inf
9403,KIC8522040,-inf
9404,KIC8522050,-inf
9405,KIC8522751,-inf
9406,KIC8522971,-inf
9407,KIC8523747,-inf
9408,KIC8524315,-inf
9409,KIC8524633,-inf
9410,KIC8525101,-inf
9411,KIC8525150,-inf
9412,KIC8525293,-inf
9413,KIC8525359,-inf
9414,KIC8526108,-inf
9415,KIC8526197,-inf
9416,KIC8526691,-inf
9417,KIC8527188,-inf
9418,KIC8538793,-inf
9419,KIC8538804,-inf
9420,KIC8538853,-inf
9421,KIC8538882,-inf
9422,KIC8538922,-inf
9423,KIC8539201,-inf
9424,KIC8539821,-inf
9425,KIC8540034,-inf
9426,KIC8540384,-inf
9427,KIC8540615,-inf
9428,KIC8540767,-inf
9429,KIC8540791,-inf
9430,KIC8540820,-inf
9431,KIC8542964,-inf
9432,KIC8543165,-inf
9433,KIC8543200,-inf
9434,KIC8543569,-inf
9435,KIC8543941,-inf
9436,KIC8544007,-inf
9437,KIC8544483,-inf
9438,KIC8544630,-inf
9439,KIC8545067,-inf
9440,KIC8545291,-inf
9441,KIC8545504,-inf
9442,KIC8545658,-inf
9443,KIC8545861,-inf
9444,KIC8546146,-inf
9445,KIC8546721,-inf
9446,KIC8546822,-inf
9447,KIC8546998,-inf
9448,KIC8547085,-inf
9449,KIC8547122,-inf
9450,KIC8547156,-inf
9451,KIC8547390,-inf
9452,KIC8547469,-inf
9453,KIC8547560,-inf
9454,KIC8547564,-inf
9455,KIC8547653,-inf
9456,KIC8547669,-inf
9457,KIC8548606,-inf
9458,KIC8552314,-inf
9459,KIC8552581,-inf
9460,KIC8552766,-inf
9461,KIC8552947,-inf
9462,KIC8553297,-inf
9463,KIC8553967,-inf
9464,KIC8554007,-inf
9465,KIC8555265,-inf
9466,KIC8555588,-inf
9467,KIC8555599,-inf
9468,KIC8555914,-inf
9469,KIC8556078,-inf
9470,KIC8557457,-inf
9471,KIC8557678,-inf
9472,KIC8558329,-inf
9473,KIC8558444,-inf
9474,KIC8558629,-inf
9475,KIC8558633,-inf
9476,KIC8558846,-inf
9477,KIC8559142,-inf
9478,KIC8559852,-inf
9479,KIC8560056,-inf
9480,KIC8560280,-inf
9481,KIC8560306,-inf
9482,KIC8560398,-inf
9483,KIC8560475,-inf
9484,KIC8560949,-inf
9485,KIC8561126,-inf
9486,KIC8561202,-inf
9487,KIC8561216,-inf
9488,KIC8561238,-inf
9489,KIC8564109,-inf
9490,KIC8564157,-inf
9491,KIC8564277,-inf
9492,KIC8564559,-inf
9493,KIC8564860,-inf
9494,KIC8564956,-inf
9495,KIC8564966,-inf
9496,KIC8564976,-inf
9497,KIC8565016,-inf
9498,KIC8565159,-inf
9499,KIC8566248,-inf
9500,KIC8569838,-inf
9501,KIC8569885,-inf
9502,KIC8569991,-inf
9503,KIC8570254,-inf
9504,KIC8570577,-inf
9505,KIC8570823,-inf
9506,KIC8571171,-inf
9507,KIC8571469,-inf
9508,KIC8571762,-inf
9509,KIC8572242,-inf
9510,KIC8572364,-inf
9511,KIC8573128,-inf
9512,KIC8573239,-inf
9513,KIC8573556,-inf
9514,KIC8573783,-inf
9515,KIC8573846,-inf
9516,KIC8573996,-inf
9517,KIC8574234,-inf
9518,KIC8574456,-inf
9519,KIC8575147,-inf
9520,KIC8579095,-inf
9521,KIC8579328,-inf
9522,KIC8580595,-inf
9523,KIC8582118,-inf
9524,KIC8583313,-inf
9525,KIC8583586,-inf
9526,KIC8584513,-inf
9527,KIC8585278,-inf
9528,KIC8586983,-inf
9529,KIC8587058,-inf
9530,KIC8587329,-inf
9531,KIC8587948,-inf
9532,KIC8588032,-inf
9533,KIC8588400,-inf
9534,KIC8588570,-inf
9535,KIC8589163,-inf
9536,KIC8589626,-inf
9537,KIC8590577,-inf
9538,KIC8590920,-inf
9539,KIC8590931,-inf
9540,KIC8591738,-inf
9541,KIC8604489,-inf
9542,KIC8605197,-inf
9543,KIC8607365,-inf
9544,KIC8607372,-inf
9545,KIC8607581,-inf
9546,KIC8607620,-inf
9547,KIC8607686,-inf
9548,KIC8607720,-inf
9549,KIC8607999,-inf
9550,KIC8608750,-inf
9551,KIC8609482,-inf
9552,KIC8609704,-inf
9553,KIC8609926,-inf
9554,KIC8610204,-inf
9555,KIC8610327,-inf
9556,KIC8610391,-inf
9557,KIC8610579,-inf
9558,KIC8611078,-inf
9559,KIC8611114,-inf
9560,KIC8611369,-inf
9561,KIC8611394,-inf
9562,KIC8611731,-inf
9563,KIC8611833,-inf
9564,KIC8611911,-inf
9565,KIC8612203,-inf
9566,KIC8612241,-inf
9567,KIC8612300,-inf
9568,KIC8612361,-inf
9569,KIC8612388,-inf
9570,KIC8612393,-inf
9571,KIC8612480,-inf
9572,KIC8612481,-inf
9573,KIC8612490,-inf
9574,KIC8612520,-inf
9575,KIC8612585,-inf
9576,KIC8612609,-inf
9577,KIC8612811,-inf
9578,KIC8613105,-inf
9579,KIC8613120,-inf
9580,KIC8613617,-inf
9581,KIC8616844,-inf
9582,KIC8617035,-inf
9583,KIC8617169,-inf
9584,KIC8617244,-inf
9585,KIC8617401,-inf
9586,KIC8617431,-inf
9587,KIC8617455,-inf
9588,KIC8617711,-inf
9589,KIC8617873,-inf
9590,KIC8617950,-inf
9591,KIC8617959,-inf
9592,KIC8618510,-inf
9593,KIC8618560,-inf
9594,KIC8618653,-inf
9595,KIC8618934,-inf
9596,KIC8619048,-inf
9597,KIC8619145,-inf
9598,KIC8619322,-inf
9599,KIC8619411,-inf
9600,KIC8619736,-inf
9601,KIC8619916,-inf
9602,KIC8620063,-inf
9603,KIC8620109,-inf
9604,KIC8620380,-inf
9605,KIC8620449,-inf
9606,KIC8620490,-inf
9607,KIC8620872,-inf
9608,KIC8621290,-inf
9609,KIC8621445,-inf
9610,KIC8621600,-inf
9611,KIC8622265,-inf
9612,KIC8622532,-inf
9613,KIC8622860,-inf
9614,KIC8623565,-inf
9615,KIC8623633,-inf
9616,KIC8623655,-inf
9617,KIC8623829,-inf
9618,KIC8623850,-inf
9619,KIC8624143,-inf
9620,KIC8624155,-inf
9621,KIC8624885,-inf
9622,KIC8624940,-inf
9623,KIC8628585,-inf
9624,KIC8628607,-inf
9625,KIC8628629,-inf
9626,KIC8629146,-inf
9627,KIC8629637,-inf
9628,KIC8629836,-inf
9629,KIC8629927,-inf
9630,KIC8630006,-inf
9631,KIC8630454,-inf
9632,KIC8630459,-inf
9633,KIC8630587,-inf
9634,KIC8630783,-inf
9635,KIC8631317,-inf
9636,KIC8631401,-inf
9637,KIC8631442,-inf
9638,KIC8631482,-inf
9639,KIC8631608,-inf
9640,KIC8631971,-inf
9641,KIC8635520,-inf
9642,KIC8635922,-inf
9643,KIC8636104,-inf
9644,KIC8636139,-inf
9645,KIC8636174,-inf
9646,KIC8636389,-inf
9647,KIC8637212,-inf
9648,KIC8637346,-inf
9649,KIC8637856,-inf
9650,KIC8645063,-inf
9651,KIC8645227,-inf
9652,KIC8646982,-inf
9653,KIC8647660,-inf
9654,KIC8648338,-inf
9655,KIC8648597,-inf
9656,KIC8648671,-inf
9657,KIC8648759,-inf
9658,KIC8649099,-inf
9659,KIC8649225,-inf
9660,KIC8649496,-inf
9661,KIC8649721,-inf
9662,KIC8652014,-inf
9663,KIC8652718,-inf
9664,KIC8653471,-inf
9665,KIC8654220,-inf
9666,KIC8654400,-inf
9667,KIC8655421,-inf
9668,KIC8656100,-inf
9669,KIC8656205,-inf
9670,KIC8668803,-inf
9671,KIC8669014,-inf
9672,KIC8669094,-inf
9673,KIC8669282,-inf
9674,KIC8669308,-inf
9675,KIC8669389,-inf
9676,KIC8671812,-inf
9677,KIC8671819,-inf
9678,KIC8671842,-inf
9679,KIC8672174,-inf
9680,KIC8672568,-inf
9681,KIC8672662,-inf
9682,KIC8672831,-inf
9683,KIC8673221,-inf
9684,KIC8673261,-inf
9685,KIC8674172,-inf
9686,KIC8674581,-inf
9687,KIC8674879,-inf
9688,KIC8675043,-inf
9689,KIC8675106,-inf
9690,KIC8675259,-inf
9691,KIC8675789,-inf
9692,KIC8675826,-inf
9693,KIC8675885,-inf
9694,KIC8675891,-inf
9695,KIC8675975,-inf
9696,KIC8676094,-inf
9697,KIC8676240,-inf
9698,KIC8676927,-inf
9699,KIC8676988,-inf
9700,KIC8677342,-inf
9701,KIC8677534,-inf
9702,KIC8677701,-inf
9703,KIC8677973,-inf
9704,KIC8678018,-inf
9705,KIC8678536,-inf
9706,KIC8678638,-inf
9707,KIC8680868,-inf
9708,KIC8681180,-inf
9709,KIC8681186,-inf
9710,KIC8681270,-inf
9711,KIC8681501,-inf
9712,KIC8681506,-inf
9713,KIC8681963,-inf
9714,KIC8682462,-inf
9715,KIC8682591,-inf
9716,KIC8682716,-inf
9717,KIC8683589,-inf
9718,KIC8683779,-inf
9719,KIC8684542,-inf
9720,KIC8684860,-inf
9721,KIC8685978,-inf
9722,KIC8686058,-inf
9723,KIC8686316,-inf
9724,KIC8686389,-inf
9725,KIC8686861,-inf
9726,KIC8686904,-inf
9727,KIC8687248,-inf
9728,KIC8687929,-inf
9729,KIC8688421,-inf
9730,KIC8689270,-inf
9731,KIC8689478,-inf
9732,KIC8689494,-inf
9733,KIC8689522,-inf
9734,KIC8689599,-inf
9735,KIC8689860,-inf
9736,KIC8689935,-inf
9737,KIC8690009,-inf
9738,KIC8692596,-inf
9739,KIC8692797,-inf
9740,KIC8693004,-inf
9741,KIC8693018,-inf
9742,KIC8693057,-inf
9743,KIC8694070,-inf
9744,KIC8694096,-inf
9745,KIC8694481,-inf
9746,KIC8694617,-inf
9747,KIC8694920,-inf
9748,KIC8695243,-inf
9749,KIC8696035,-inf
9750,KIC8697068,-inf
9751,KIC8701081,-inf
9752,KIC8701893,-inf
9753,KIC8702290,-inf
9754,KIC8702709,-inf
9755,KIC8702863,-inf
9756,KIC8702999,-inf
9757,KIC8703041,-inf
9758,KIC8703146,-inf
9759,KIC8703777,-inf
9760,KIC8707667,-inf
9761,KIC8708536,-inf
9762,KIC8708587,-inf
9763,KIC8708650,-inf
9764,KIC8708654,-inf
9765,KIC8709951,-inf
9766,KIC8710304,-inf
9767,KIC8711042,-inf
9768,KIC8718745,-inf
9769,KIC8733649,-inf
9770,KIC8733697,-inf
9771,KIC8733892,-inf
9772,KIC8733894,-inf
9773,KIC8733928,-inf
9774,KIC8736290,-inf
9775,KIC8736415,-inf
9776,KIC8736552,-inf
9777,KIC8737032,-inf
9778,KIC8737047,-inf
9779,KIC8737324,-inf
9780,KIC8737667,-inf
9781,KIC8737707,-inf
9782,KIC8738333,-inf
9783,KIC8738537,-inf
9784,KIC8738545,-inf
9785,KIC8738569,-inf
9786,KIC8738834,-inf
9787,KIC8738980,-inf
9788,KIC8739065,-inf
9789,KIC8739118,-inf
9790,KIC8740250,-inf
9791,KIC8740339,-inf
9792,KIC8740476,-inf
9793,KIC8740498,-inf
9794,KIC8741733,-inf
9795,KIC8741924,-inf
9796,KIC8742013,-inf
9797,KIC8742229,-inf
9798,KIC8742545,-inf
9799,KIC8742912,-inf
9800,KIC8743064,-inf
9801,KIC8743131,-inf
9802,KIC8746146,-inf
9803,KIC8746148,-inf
9804,KIC8746222,-inf
9805,KIC8746834,-inf
9806,KIC8747199,-inf
9807,KIC8747222,-inf
9808,KIC8747415,-inf
9809,KIC8747442,-inf
9810,KIC8747880,-inf
9811,KIC8748278,-inf
9812,KIC8748406,-inf
9813,KIC8748436,-inf
9814,KIC8748869,-inf
9815,KIC8750108,-inf
9816,KIC8750187,-inf
9817,KIC8750438,-inf
9818,KIC8750704,-inf
9819,KIC8751576,-inf
9820,KIC8751605,-inf
9821,KIC8751733,-inf
9822,KIC8752279,-inf
9823,KIC8752721,-inf
9824,KIC8752893,-inf
9825,KIC8753234,-inf
9826,KIC8754017,-inf
9827,KIC8754075,-inf
9828,KIC8754155,-inf
9829,KIC8754257,-inf
9830,KIC8754274,-inf
9831,KIC8754278,-inf
9832,KIC8754675,-inf
9833,KIC8757215,-inf
9834,KIC8758700,-inf
9835,KIC8759207,-inf
9836,KIC8759746,-inf
9837,KIC8759811,-inf
9838,KIC8760246,-inf
9839,KIC8760372,-inf
9840,KIC8760620,-inf
9841,KIC8760626,-inf
9842,KIC8760818,-inf
9843,KIC8761312,-inf
9844,KIC8761422,-inf
9845,KIC8761471,-inf
9846,KIC8765681,-inf
9847,KIC8766222,-inf
9848,KIC8766273,-inf
9849,KIC8766538,-inf
9850,KIC8766846,-inf
9851,KIC8766936,-inf
9852,KIC8767392,-inf
9853,KIC8767579,-inf
9854,KIC8771414,-inf
9855,KIC8780467,-inf
9856,KIC8782196,-inf
9857,KIC8782636,-inf
9858,KIC8784382,-inf
9859,KIC8798584,-inf
9860,KIC8800906,-inf
9861,KIC8801894,-inf
9862,KIC8802146,-inf
9863,KIC8802374,-inf
9864,KIC8802962,-inf
9865,KIC8803207,-inf
9866,KIC8803432,-inf
9867,KIC8803615,-inf
9868,KIC8804097,-inf
9869,KIC8804145,-inf
9870,KIC8804218,-inf
9871,KIC8804226,-inf
9872,KIC8804395,-inf
9873,KIC8804416,-inf
9874,KIC8804886,-inf
9875,KIC8804938,-inf
9876,KIC8805236,-inf
9877,KIC8805353,-inf
9878,KIC8805391,-inf
9879,KIC8805565,-inf
9880,KIC8805632,-inf
9881,KIC8805663,-inf
9882,KIC8805725,-inf
9883,KIC8805951,-inf
9884,KIC8806231,-inf
9885,KIC8806268,-inf
9886,KIC8806387,-inf
9887,KIC8806877,-inf
9888,KIC8806936,-inf
9889,KIC8807777,-inf
9890,KIC8808231,-inf
9891,KIC8812211,-inf
9892,KIC8812352,-inf
9893,KIC8812360,-inf
9894,KIC8812397,-inf
9895,KIC8812919,-inf
9896,KIC8813291,-inf
9897,KIC8813509,-inf
9898,KIC8813618,-inf
9899,KIC8813727,-inf
9900,KIC8813792,-inf
9901,KIC8813946,-inf
9902,KIC8814234,-inf
9903,KIC8814586,-inf
9904,KIC8814765,-inf
9905,KIC8815290,-inf
9906,KIC8815404,-inf
9907,KIC8815517,-inf
9908,KIC8815644,-inf
9909,KIC8816007,-inf
9910,KIC8816353,-inf
9911,KIC8816437,-inf
9912,KIC8816525,-inf
9913,KIC8817275,-inf
9914,KIC8817343,-inf
9915,KIC8818252,-inf
9916,KIC8818400,-inf
9917,KIC8818887,-inf
9918,KIC8819161,-inf
9919,KIC8819552,-inf
9920,KIC8819748,-inf
9921,KIC8821871,-inf
9922,KIC8822689,-inf
9923,KIC8822878,-inf
9924,KIC8823410,-inf
9925,KIC8823529,-inf
9926,KIC8823560,-inf
9927,KIC8823626,-inf
9928,KIC8824027,-inf
9929,KIC8824044,-inf
9930,KIC8824235,-inf
9931,KIC8824264,-inf
9932,KIC8824442,-inf
9933,KIC8824452,-inf
9934,KIC8824732,-inf
9935,KIC8824772,-inf
9936,KIC8824776,-inf
9937,KIC8825006,-inf
9938,KIC8825444,-inf
9939,KIC8826079,-inf
9940,KIC8826496,-inf
9941,KIC8827367,-inf
9942,KIC8827622,-inf
9943,KIC8827646,-inf
9944,KIC8827659,-inf
9945,KIC8827808,-inf
9946,KIC8827853,-inf
9947,KIC8827934,-inf
9948,KIC8831643,-inf
9949,KIC8831674,-inf
9950,KIC8831715,-inf
9951,KIC8832376,-inf
9952,KIC8832632,-inf
9953,KIC8836211,-inf
9954,KIC8836489,-inf
9955,KIC8836830,-inf
9956,KIC8838230,-inf
9957,KIC8838450,-inf
9958,KIC8839028,-inf
9959,KIC8840004,-inf
9960,KIC8840992,-inf
9961,KIC8843610,-inf
9962,KIC8844891,-inf
9963,KIC8845313,-inf
9964,KIC8845321,-inf
9965,KIC8845466,-inf
9966,KIC8846187,-inf
9967,KIC8846245,-inf
9968,KIC8846636,-inf
9969,KIC8848288,-inf
9970,KIC8863673,-inf
9971,KIC8866547,-inf
9972,KIC8866716,-inf
9973,KIC8866860,-inf
9974,KIC8867239,-inf
9975,KIC8867740,-inf
9976,KIC8868196,-inf
9977,KIC8868464,-inf
9978,KIC8868800,-inf
9979,KIC8868869,-inf
9980,KIC8868929,-inf
9981,KIC8869235,-inf
9982,KIC8869611,-inf
9983,KIC8869656,-inf
9984,KIC8870432,-inf
9985,KIC8870446,-inf
9986,KIC8870548,-inf
9987,KIC8870850,-inf
9988,KIC8871554,-inf
9989,KIC8872046,-inf
9990,KIC8872709,-inf
9991,KIC8872890,-inf
9992,KIC8872979,-inf
9993,KIC8873797,-inf
9994,KIC8878424,-inf
9995,KIC8879369,-inf
9996,KIC8879448,-inf
9997,KIC8879491,-inf
9998,KIC8879518,-inf
9999,KIC8879558,-inf
10000,KIC8879938,-inf
10001,KIC8880420,-inf
10002,KIC8880751,-inf
10003,KIC8880933,-inf
10004,KIC8882190,-inf
10005,KIC8885470,-inf
10006,KIC8886171,-inf
10007,KIC8888925,-inf
10008,KIC8890410,-inf
10009,KIC8891496,-inf
10010,KIC8891630,-inf
10011,KIC8891778,-inf
10012,KIC8891957,-inf
10013,KIC8892050,-inf
10014,KIC8892202,-inf
10015,KIC8892211,-inf
10016,KIC8892924,-inf
10017,KIC8893087,-inf
10018,KIC8893299,-inf
10019,KIC8895291,-inf
10020,KIC8896115,-inf
10021,KIC8899312,-inf
10022,KIC8907526,-inf
10023,KIC8907943,-inf
10024,KIC8909673,-inf
10025,KIC8911558,-inf
10026,KIC8914107,-inf
10027,KIC8914297,-inf
10028,KIC8914504,-inf
10029,KIC8914923,-inf
10030,KIC8915786,-inf
10031,KIC8933174,-inf
10032,KIC8933234,-inf
10033,KIC8934264,-inf
10034,KIC8935612,-inf
10035,KIC8936084,-inf
10036,KIC8936104,-inf
10037,KIC8936339,-inf
10038,KIC8936347,-inf
10039,KIC8936409,-inf
10040,KIC8936708,-inf
10041,KIC8936877,-inf
10042,KIC8937073,-inf
10043,KIC8937747,-inf
10044,KIC8937971,-inf
10045,KIC8939394,-inf
10046,KIC8939889,-inf
10047,KIC8939964,-inf
10048,KIC8939995,-inf
10049,KIC8940098,-inf
10050,KIC8940241,-inf
10051,KIC8940851,-inf
10052,KIC8941196,-inf
10053,KIC8941202,-inf
10054,KIC8946471,-inf
10055,KIC8946504,-inf
10056,KIC8946619,-inf
10057,KIC8946818,-inf
10058,KIC8946951,-inf
10059,KIC8947422,-inf
10060,KIC8947883,-inf
10061,KIC8948403,-inf
10062,KIC8948617,-inf
10063,KIC8949009,-inf
10064,KIC8949653,-inf
10065,KIC8949818,-inf
10066,KIC8949937,-inf
10067,KIC8949943,-inf
10068,KIC8950187,-inf
10069,KIC8950757,-inf
10070,KIC8951178,-inf
10071,KIC8951252,-inf
10072,KIC8951369,-inf
10073,KIC8951614,-inf
10074,KIC8952278,-inf
10075,KIC8952952,-inf
10076,KIC8953164,-inf
10077,KIC8955590,-inf
10078,KIC8955683,-inf
10079,KIC8955699,-inf
10080,KIC8955709,-inf
10081,KIC8955816,-inf
10082,KIC8955894,-inf
10083,KIC8955908,-inf
10084,KIC8955962,-inf
10085,KIC8956118,-inf
10086,KIC8956458,-inf
10087,KIC8956521,-inf
10088,KIC8956534,-inf
10089,KIC8957055,-inf
10090,KIC8957480,-inf
10091,KIC8957543,-inf
10092,KIC8957693,-inf
10093,KIC8957928,-inf
10094,KIC8957944,-inf
10095,KIC8958046,-inf
10096,KIC8958065,-inf
10097,KIC8958073,-inf
10098,KIC8958181,-inf
10099,KIC8958208,-inf
10100,KIC8958735,-inf
10101,KIC8958925,-inf
10102,KIC8959259,-inf
10103,KIC8959538,-inf
10104,KIC8960083,-inf
10105,KIC8960713,-inf
10106,KIC8961152,-inf
10107,KIC8962109,-inf
10108,KIC8962844,-inf
10109,KIC8962923,-inf
10110,KIC8963953,-inf
10111,KIC8963972,-inf
10112,KIC8964218,-inf
10113,KIC8964502,-inf
10114,KIC8971387,-inf
10115,KIC8972013,-inf
